Post_Text,Emotions
i watched him run by i couldnt help but feel envious,anger
i don t feel amazing or good afterwards then i m not pleased,joy
i feel sometimes like i want to say things that i am sure will offend,joy
i also love to be complimented substantially more when i feel like i look shitty,sadness
i feel lethargic and do not really look forward to anything or take joy in anything and i kinda felt like that last night,sadness
i feel the responsibility of loving them even more,love
i may not feel hopeful and many days i do not but these truths i must call to mind the lord is my portion therefore i will hope in him,joy
im trying to do better with my spending but i feel so deprived,sadness
i feel that hallmark was sincere in their apology and am going to let it go,joy
i was on my own tearful and feeling unloved even though i know that i am,sadness
i feel lucky on my birthday,joy
i wasnt feeling well at all so had to take a few days off work lots of winter germs going round and being in an air conditioned office probably doesnt help,joy
i was pretty tired feeling a little homesick and not at all in the mood to mingle,sadness
ill talk about the feel of fake products and places i trust to shop,sadness
im not sure how i feel about him yet he seemed kind of distracted and out of it but we decided wed give him until the end of the week to prove himself to us,anger
i feel content i think,joy
i feel like valentines day should about confessing romantic love said jin hee oh an office worker shopping at lotte department store,love
i actually feel solidarity with the americans who went on to cry for blood in iraq tortured prisoners and the stripping of the bill of rights,fear
i could feel her loving gaze on me as i made my way down between her legs,love
i think all acts of unkindness are a result of some form of selfishness because being unkind requires a lack of concern for the another person and some distorted feeling of gain by being unkind,anger
i feel all numb,sadness
i feel freakishly optimistic which really runs against my natural character,joy
i feel more in control and less frightened about my headaches and migraine attacks excellent service,fear
i have been feeling rather lonely,sadness
i feel like a child who got one lick of the most delicious lollypop ever,joy
i tired of hearing of these unique communications special feelings and how sincere you are,joy
i feel simultaneously thrilled and shy about this its both unsettling and exciting to see myself in this way,joy
im feeling bitter today my mood has been strange the entire day so i guess its that,anger
i am feeling generous so you can pick any reason you like but make sure you take your wise mothers advice so i dont feel the need to drag all this to court,joy
i wrapped one child after another in a hug i realized with a sinking feeling how quickly each precious moment was passing and i was thankful that in that particular precious passing moment i was with my kids,joy
i feel slightly awful,sadness
i read her novels to make me feel relaxed,joy
i remember getting the text and feeling heartbroken,sadness
ive been medicated today but i feel funny,surprise
i wish i would feel blessed all the time and remember what i do have but for some reason it wears on me all the time and so i need that reminder through the year,love
i feel like calling them bitches but it wasnt exactly bitchy coz it wasnt intentional but i could call them ungrateful inconsiderate selfish ok ill say bitches,anger
i reflect on the past year i am feeling so blessed,joy
i took a mini break from posting pics as i just have not been feeling inspired lately,joy
i have been feeling very sad today and i dont know how to fix it,sadness
i feel triumphant so deal with it,joy
i certainly do sound like some lowdown bitch who is just countering back what people have to say but whatever it is what exactly bothers me oh well bet that hit one of their aims is that i wonder why people feel so entertained exhilarated thrilled excited when they provoke the feelings of others,joy
i see a woman sitting alone at a table in starbucks or at a restaurant if i m feeling playful and can t come up with an observation or something to say that s based on the moment i ll just sit down and say,joy
i always feel rushed on the way to visit no comments,anger
i finally left feeling judged and ridiculed because i am intelligent,joy
i think one asset that makes you guys stand out from other bands is that your musicianship especially on the latest record hits the next level and i feel this is why you are accepted in so many genres especially the hardcore scene,love
i was able to help chai lifeline with your support and encouragement is a great feeling and i am so glad you were able to help me,joy
i feel fearful because i dont know what is going to happen next in the course of me recovering,fear
im hoping to find peace with myself and in the world while still feeling the poetry of the tragic,sadness
i just feel more comfortable and i feel like im not in it alone sure he doesnt express his love much but his tiny actions make up for it,joy
i dont want to rely on a guy to pay my bills but at the same time i am a free spirit and i feel like im being punished for being a free spirit,sadness
i look back on that moment of my writing life and feel a bit ashamed that there is a part of me that wants to wrap up the everything theory series and then pack up the story ideas and call it a day,sadness
i think maybe the person gives a fake hope just because he doesnt want to show his feeling just because he is to afraid about the girl reactions,fear
im feeling pissed and sad right now,anger
i felt empowered telling him how it had affected me how i had come close to suicide because of the severe distress it had caused me to continue to feel long after the unpleasant encounter where what i felt was disregarded completely,sadness
i feel im being punished for not being able to do my dailies,sadness
i dint feel any strong pain yet just cramping which comes and go like what i used to have during menses,joy
i feel paranoid like we just stepped into a private club where everyone knows each other and we are standing out like nudists at a suit convention,fear
i got to chat with rustie dean from my hometown moose jaw and everyone made me feel so welcomed and comfortable,joy
i feel way when meet again i ll ask you re doing and you ll say fine ask i m doing and i ll lie i ll say ordinary it s ordinary day,joy
ive become anxious about in recent times is this there is certainly a feeling amongst some people of belief that they are under siege that they are often disadvantaged that they are looked at and considered in some way different and their faith makes them less worthy of regard he said,sadness
im a lover and a listener i just cuddle and listen and i cant do the cuddle thing so i feel a bit listless,sadness
i feel that i have often entertained people by not saying what came to my mind in that moment and instead by making up stories or adding some extras especially because,joy
i start feeling mournful,sadness
i feel this command is useful to check the free space in log file for all databases in over go,joy
i wrote last year when i was feeling more dull and inarticulate than normal,sadness
i am too dazed confused and too drowned in what women looks for looks wise in a man and feel that i am doomed if i can t aspire to these,sadness
i was overwhelmed by the feeling of being impressed i think these kids theyre years younger than me i can call them kids right,surprise
i feel we do have some control over our petty dissatisfactions by trying to act or think and then feel more positive about our own lives,anger
i feel equally wronged,anger
i like to feel respected by a guy i m with not abused,joy
i hope you can feel that and will take the time to feel tender about your life for a moment,love
i feel as confused about life as a teenager or as jaded as a year old man,fear
i feel pretty successful with that but theres still something in me that says you can do more,joy
i keep wondering why im hitting walls of grief and loss even while im having fun or feeling excited or enjoying some wonderful friends and pre summer time experiences,joy
i feel the earth move death cab for cutie this charming man spoon my mathematical mind,joy
i started to explain how miserable ive been this year and all of the reasons why and its just so pathetic feeling that im too embarrassed to even describe,sadness
i could have checked it down to the back and i feel like i got greedy and took a shot at the endzone and didn t throw the right ball i wanted to throw and then it got picked off,anger
i know it will come next week and i will sit in it relish it love it hate it and feel the hurt,sadness
i am not an expert i am simply a filmmaker and i feel really uncomfortable speaking from a level higher than the audience especially when there are often real experts in the audience who know much more about medical and radiation issues than i do,fear
i feel that he has lost the game,sadness
i sighed feeling like she was doomed to fail at this sort of thing,sadness
i will focus on either an infantry company or if im feeling either brave or stupid enough a motorbike company for the rest of the challenge but ill leave it until the time and see how i feel then,joy
im so happy that he loves my husband and feels that he doesnt need to worry about this troubled girl anymore,sadness
i do have a feeling it ll be a productive relationship,joy
i haven t quite figured out and whenever i can t find the time or ability or money to take care of each side equally i end up feeling disappointed,sadness
i feel like i should just bite the bullet and do it but every time i think about it i feel stressed because im not fully supported on my decisions,sadness
im thinking and my way of doing things while i dun understand his feelings not considerate and always assume im right thinking that hes unreasonable and demanding sometimes possesive,love
at a certain situation i felt myself neglected and undeservedly harmed,anger
i might add that i feel dismayed whenever i see christians posting links to such apologetic drivel as my online friend did because it only acts as a disclaimer which boldly advertises their own stupendous ignorance and incredulity,sadness
im feeling somewhat verbally lame as i listen for the eighth time to suzanne vegas nine objects of desire,sadness
i didn t wish to be the president i hardly know these people and i got the feeling that they hated me for being quiet and not smiling,anger
i have depression and things just started getting better but today i felt so bad you know they feeling in the pit of you heart that your a worthless failure,sadness
i feel shes friendly and nice,joy
i have of myself right now is that i feel pretty much like myself,joy
i have also added links to other blogs which i feel are really wonderful,joy
i was experiencing a ton of pain in my leg muscles and was feeling hopeless,sadness
i feel like hes trying to be the one to comfort me and help me get over yash which is sooo sweet of him but at the same time it makes me love yash more because he cant compare to yash i feel like i cant trust fateh,love
i feel so cool cool cool cool cool girl i feel so cool cool cool cool cool girl,joy
i started to feel discouraged,sadness
im desperately trying to stay away from black so i really am feeling proud whenever i put together a colourful outfit,joy
im feeling so morose,sadness
after receiving the grade on the paper mentioned in fear,sadness
when a boy tried to fool me so he would be ok trying to show me that he is a gook boy,anger
i do understand my mother and i feel bad that i cant help the way she wants me to because im still trying to help myself,sadness
i did not mind doing it since the it office is on my way home but i did feel pained that not one of my friends offered to give me company,sadness
i feel somewhat disheartened i guess having to submit something lacklustre in just to meet the deadline,sadness
i feel like i m being tortured for government secrets i don t know anything,anger
i feel like i have had a sweet tooth this week,love
ive been cleaning the apartment trying to get life back in order after vacation and holiday mayhem and instead of feeling grumpy about it like i usually would i am feeling overwhelmingly blessed,anger
i woke up this morning feeling alittle disappointed i logged onto a href http calvaryccv,sadness
i feel dumb but happy,sadness
i remember feeling very very violent and very disgusted the oscar winner tells access hollywood,anger
i feel like ive become to complacent with the old and im ready to make some changes for the year,joy
i feel very satisfied to have gone through this challenge,joy
im feeling ugly,sadness
i feel all hot and bothered and most of all i worry and worry some more and boy do i worry,love
im now and still addicted to the way living a healthy and fit lifestyle makes me feel energetic confident strong and youthful on a daily basis,joy
i feel so hesitant posting them,fear
i feel a bit lost today,sadness
i just feel pathetic for this world,sadness
i still feel like i deserve to be punished for things that i would instantly forgive from strangers,sadness
i feel like amazing x men compensated enough to earn it a out of,surprise
i saw the video of cena kissing maria and surprisingly i didnt feel like i hated her,sadness
my mother did not come home till late at night ages ago anyway if i dont know where my parents are and when theyll be back i start thinking that perhaps they have had an accident and are perhaps dead,fear
i have a feeling he is much more talented than i am,joy
i do not feel reassured anxiety is on each side,joy
i told you i never wanted you to rot in hell and most of the time i wished i was just less stupid and clumsy so that you will never ever feel unhappy,sadness
i feel like i am meant to partner up be supportive lend a hand or a heart and yet i resent this feeling,love
i may rant but i don t feel burdened in the least bit,sadness
i feel tender just now and i am fine with that,love
i will admit that some days i yell some days i dont want to get out of bed some days i cuss and freak out even some days i dont even really want to talk to anyone because i feel a little numb and im afraid people will know that im not ok,sadness
day i received my te score and acceptance into my chosen course,joy
i like to read this when i am feeling inadequate i know mistakes happen and sometimes they are the perfect mistake,sadness
i feel low and lost and lonely on a grey day,sadness
i feel like a regretful soul,sadness
i feel less bothered of things happening around me,anger
i feel that blogging is less dignified than other media which is why i do it but i also understand it s not a competition and the distinction is somewhat blurred so it s really just a a href http www,joy
there was joy in me when i heard that i was to take a course as a medical assistant,joy
i do feel sad for myself for not wanting that and thoughts extend up to a point that ill die alone,sadness
i leave his words feeling doubtful of the naight ever ending,fear
i feel as though i gush on an on about the gorgeous colors of the produce we receive through our farm share and i have to do it again this week,joy
i tend to be a window shopper when im alone because theres always going to be a self imposed limit of one or two when im feeling naughty,love
im not a huge fan but one of my best friends in high school loved her and so many of brittneys songs remind me of a time i actually had friends so i listen to not feel so alone,sadness
i never knew these feelings entertained by anyone that they did not however unknown to himself tinge the language of the person who imbibed them and thereby produce incalculable mischief,joy
i know that in the feeling lonely isolated teary states i have many that stand with me,sadness
i attributed this depression to feeling inadequate against the unrealistic ideals of the lds church and while i still hold those ideals somewhat responsible i recognize this pattern of behavior,sadness
i don t want to go all very special episode of blossom on you but i am feeling a little melancholy about the final episode of rock,sadness
i want to please him but i feel resentful that he doesn t get how exhausted i feel all the time and how painful it is for me when i m not warmed up properly,anger
i was made to feel that i was damaged and not good or giving enough when in reality nothing is ever enough,sadness
i cant begin to think of how that would feel morose doesnt even begin to cover it,sadness
i can only guess that the boys are feeling shy when i m sick but honestly i could use some help now,fear
i wanted it to feel like all these fabulous people at an incredible party fell asleep and when they woke up the place had been a bit overtaken with lush florals and greenery,joy
i was feeling apprehensive about my journey because i would be using public transportation the whole way,fear
i know i am not alone when i say i often feel rushed,anger
i feel like im the one to be blamed for all things,sadness
i know will be less welcomed by some who feel that we need to be ferocious and brave and show the wizarding community that we will continue our work to rid england of mudbloods and half breeds and whatnot,anger
i feel in order to be successful in your own life you need to further your education,joy
i feel so ashamed that i cant prove the women suck at knowing things about football stereotype incorrect,sadness
ive sat there and wondered why a guy i liked hasnt texted me calling is not really my thing it makes me feel too awkward or why when he seems all efforts to the contrary he wont take a chance on me as his girlfriend,sadness
i truly feel sorry for them,sadness
i feel like this could be a dangerous topic if anyone feels passionately about pianos but its been on my mind for a while and i thought it was worth discussing not because im going to paint my piano which i grew up with so please stop hyperventilating mom,anger
i wish i knew how he was really feeling aside from reading the nervous twitches,fear
i asked how does the long grass feel he said this long grass feels lovely,love
i thought wed escaped the interminable bouts of bods in dressing gowns feeling each others lapels we now have the charming spectacle as i type of a guy in a tight fitting deep blue combo trying to for all intents and purposes take another guy in red from behind,joy
i hate to feel devastated so much so that i have an unhealthy habit of suppressing my feelings,sadness
i feel that the video was a clever harsh striking and much needed parody satire on the current state of hip hop,joy
i can spill my feelings to and tell every pathetic detail of my life,sadness
i can feel that gentle rhythm imprinted on my skin i vibrates up my arm my stomach clenches my legs squeeze i forget his own leg has somehow ended up between mine,love
ill be happy to take his money when ever he is feeling generous enough to part with it,love
i feel like you are more into self promotion than truly caring about the greater good,love
i feel some of my projects are clever and useful enough i figured i would start sharing them on instructables so i wrote my first one this weekend,joy
i started feeling ugly and started all over again,sadness
i thought breaking up with my best friend of years would make me bitter and feel hateful towards her,anger
i guess when you are constantly feeling unhappy around the person it is a sign to you to remove this person from your life,sadness
i feel it breeds loneliness and discontent and then we were onto the economy and recession and how stressful money and unemployment can be for people then she wanted to know what caused the recession and then the topic came to divorce,sadness
i feel reassured and comforted that i will be seeing my oncologist every three months and my surgeon every six months,joy
i feel that things are a lot more relaxed than they were maybe years ago,joy
i got inside it was so warm compared to the outside temp that my survivor man skills kicked in and i stripped down to my base layers to avoid feeling cold when i got back outside,anger
i feel numb right now i thought i was feeling angry but now i dont know i dont feel anything should i be sad should i be happy or angry i dont know how to feel anymore,sadness
i should feel all weepy,sadness
i only have a few hours of sleep i still feel i have to stay faithful to my goal,joy
i was feeling threatened that it might be taken away from me,fear
i feel most unwelcome,sadness
i feel a whisper a friendly voice start to rise indulge until your hearts content and pay no mind,joy
i feel romantic and passionate toward my partner,love
i feel all messy,sadness
i read your kindly feelings to the ones who are the very cause of your disruption you are a splendid person of the highest moral character i salute you,joy
i was feeling a bit jolly today at work,joy
i feel so thrilled to share with my fans because lots of my songs are inspiring,joy
i also stop reading fashion magazine because it makes me feel ugly and fat,sadness
i finally feel excited to continue to try to lose some weight,joy
i start to feel myself become irritated when conversing with him,anger
im hurting because i feel like my friends are no longer supporting me just because im struggling,love
i watch movies set in the s and s i feel pangs of melancholy,sadness
i see what the ritalin culture is doing to the children and their flias i feel shocked,surprise
i feel like i ve been put in a bag and shaken up but otherwise ok,fear
i am feeling hostile enough that i even hate jim right now,anger
i feel increasingly passionate about,love
i want something that gives me a major orgasm that will make me feel so horny ill screw anything that moves,love
i lie in bed my legs are in constant motion i feel i am out of control as they have to be shaken or tapped or just doing something,fear
im not feeling like the meetings are a particularly supportive environment how does she expect to be treated when she has lost the weight she wants to lose,love
i feel depressed nearly all the time,sadness
i feel lonely leave a comment,sadness
i love the latter for their smooth feel and delicious flavours not to mention their awesome glossy appearance,joy
im feeling hopelessly restless,fear
i feel like i ought to be working on casual activism but that construes something that is potentially stressful so there wont be any update tomorrow,joy
i also feel at times that i must have been a vain person in an earlier reincarnation and that i have learned to look beyond personal beauty and be beautiful from the inside and reflect it through my spiritual to my physical,sadness
ive got all those books and i feel reluctant to sell them,fear
i feel like the sequel was ok but overrated not as great as so many deem it to be,joy
i woke up feeling shaky and nauseous with lots of cramping and pressure in my abdomen and pelvis,fear
i have definitely seen and felt many blessings from heavenly father especially on the days when things feel gloomy and lonely while mike is away working hard for our future,sadness
i feel they are sincere in wanting to resolve these grievances,joy
i was driving i feel so contented after sadhana so fulfilled,joy
i drove back to the beach staring at the thing on the seat beside me feeling very depressed,sadness
i cant continue to be the whipping post for someone who feels lousy about themselves,sadness
i feel comfortable enough doing presentations in front of professors and students i am a performer so its somewhat like the same thing most of my experiences back in grade school were hard when it came to presenting because i wasnt into it or got made fun of,joy
i love life feel optimistic and lucky,joy
i closed her eyes in anger and feeling disgusted by this touch,anger
i feel a cold coming on or drink a little extra xango juice when i am stiff and sore,anger
i feel completely shaken up,fear
i feel for the tender teenager who i fear may have developed a life long aversion to pie but i confess i tip my hat to julie s grandmother,love
i feel that it is not user friendly,joy
i really didnt feel that much despite the terrific acting,joy
i must say i did feel something very special being there,joy
i stop feeling so depressed and,sadness
i feel pretty yuck and i dont really want and to get out and do anything,joy
i was reluctant but hey i was feeling so lousy i had nothing to lose,sadness
i wasn t feeling hot i knew that i needed to cool my body temperature and drink more fluids,love
i feel a bit annoyed and antsy in a good way,anger
im feeling so clever right about now please let me affirm i am not a good cook in fact i am truly disastrous in the kitchen hehe,joy
i feel very complacent with my experiences here in this program even if i sometimes find the concepts we ve done to be big drags there s still no room for scrutiny,joy
i also think its because im so afraid of feeling victimized again,sadness
i am that woman who will notice and i will send one your way even on days when i feel discouraged myself,sadness
i feel super bad about it,joy
im trying to focus on not feeling sorry for myself and not being upset over the loss of a material possession,sadness
i feel like a paranoid annoyance when in reality she wouldve talked to anyone that way,fear
i have countless other reasons in my life to feel joyful,joy
i have no control over what comes out of the sky but with a busy christmas period and games in january all again weather permitting i feel alex will be a very useful addition to our squad,joy
i feel bothered at the fact that some of us have been given so many chances but i don t see the least bit of appreciation and utter gratefulness downright from their souls,anger
i think i m feeling dissatisfied with my life,anger
i have a gut feeling you will do fabulous and i will be the one taking notes love mom journal entries september th,joy
i feel nervous just walking outside,fear
i feel all greedy,anger
i have now finished my blanket and am feeling a little free,joy
i feel he just play my feeling maybe he want to broke my hearts,sadness
im feeling kind of unwelcome,sadness
im afraid that if i do that and he doesnt have feelings for me our working relationship will be irreparably damaged and i may lose my job,sadness
i have a lovely nesty feeling after looking at all that cute teeny weeny clothing,joy
i don t feel frustrated anymore from the fierce us media campaign against egypt because the more they attack us the more we know that we are on the right track,anger
i always feel convinced that there is a grimacing flip handled knife or one of those small pearl handled pistols in there,joy
i could genuinely connect and enjoy instead of withdrawing and feeling resentful,anger
im just being straightforward theyd feel hurt,sadness
i feel theyre getting too popular in the club pop scene leading to less effort on some of their songs,joy
i gave them a little something out of my paypal stash and if anyone out there feels as strongly about supporting linux as i this is a cheap and easy,joy
i used to always feel jealous about most things they received from compliments to some valuable stuffs,anger
i feel good having defended the sanctity of the span style webkit text size adjust auto webkit text stroke width px background color white color display inline,joy
im back to feeling fine running,joy
i long for this its a need i feel is all of this in vain,sadness
i wept with my grandparents who prayed for me by phone that i would feel gods presence to which i replied that i felt so punished,sadness
i really feel like i have a lot to offer in this area i would like to focus on troubled teenagers,sadness
i went to pick up the kids feeling scared and trembly and very self critical for my stupidity,fear
i kept my laptop close searching for jobs that i could build a career out of and looking for those all important christmas recipes to make this year feel a little more special,joy
i have been feeling very discouraged the last few weeks,sadness
i or lambrusco but the quality is so much higher than a lot of those wines that i feel this is a smart buy for those who like a little sweet and a little bubbly,joy
i continued to gaze her beauty to feel the depth of her eyes her flawless skin got me vibes her beautiful lips held my heartbeats and her elegance was succeeding in taking away my heart,joy
i feel stressed anxious over worked tired and weak,sadness
i am true to what i feel and have come to understand that i am not being faithful to the girl but rather to myself,love
i feel wonderful after seeing all these sweet ribbon prices,joy
im feeling paranoid already,fear
i am tired of feeling awful,sadness
i secretly feel unimportant anyways and as such find people to disrespect me which might explain why i lend this doucher my time my energy and my body and let his needs get met b my own,sadness
i love your cuddles they make me feel safe and protected,joy
i feel that my child will be very handsome or beautiful a perfect harmony between my husband and i,joy
i feel unimportant so inadequate,sadness
i write that i feel a bit anxious,fear
im feeling abit uncertain now,fear
i grin and kiss my way down his body the same way he d done to me except with less teeth because i m feeling rather mellow and content at the moment,joy
i see my favorite person suffer and there is nothing i can do to take the pain away i feel useless,sadness
i must say that i feel that i accepted something of a poisoned chalice,love
i feel like i ve fucked up massively for not being able to fight off being suicidal,anger
i feel so privileged to have been selected by can fund to receive this support,joy
i sometimes feel like an artistic redcoat,joy
i don t like it when i hmmm feel devastated then i try to be driven towards things that are potentially more devastating just so i can forget about that thing that has devastated me first,sadness
im feeling it now my soul cries it aches for your laugh that sweet melodious voice it pains my dear,love
i went to the doctor a few days into feeling weird,fear
i bag qaf look who s cryin now jacynthe lookin good feelin gorgeous rupaul the skins scissor sisters valentine the sun fed up kayle who s your daddy gerling awake the unkind u,joy
i feel so excited to have made time to blog again,joy
i am feeling pretty shaky and sad,fear
i went to bed feeling utterly miserable last night,sadness
i would not accept his love fully feeling of being damaged,sadness
i feel like im selfish,anger
im feeling so productive today,joy
i am happpy when i get good results in the field of academics or athletics,joy
i sci makes you feel like the earth and life as we know it is doomed,sadness
i can make them laugh out loud i feel a keen sense of accomplishment,joy
i have to get on my bike days straight so feeling tender a day after playing rugby is good prep for that,love
i seriously feel uncomfortable,fear
i can feel this really effecting my attitude toward her i feel bitter and angry,anger
i have some vague feeling anyway that it will probably be useful to us and if not then i could turn it into something useful,joy
i truly feel that the portrayal of jesus in this movie was gratuitously violent,anger
i sort of hate glasses because they make my eyes look small and since huge eyes is all i have going for me it was quite an upset but im hoping these bigger frames will make me feel less paranoid,fear
i m not feeling creative this week since i really love the stories and photos from this week,joy
im feeling really lonely and feeling like im missing a part of myself,sadness
i am feeling listless without direction,sadness
i slapped him because feelings are dumb,sadness
i feel sorry for those that can t eat mangoes amp grateful i can,sadness
i mean every time i have a negative thought or feeling or reaction i am going to consciously replace it with a positive one,joy
i feel somewhat alarmed,fear
i happened to see the videotape movie this is america part one at my friends place,anger
i can t justify i get a little annoyed when non diabetics say they have low blood sugar because i imagine their low blood sugars don t feel as terrible as mine do,sadness
i for thanksgiving complete with lb suspiciously moist turkey and traditional stuffings and with the final death of thanksgiving i can look around and go ahhh and start enjoying the holidays rather than feeling assaulted by them,sadness
i feel a bit stressed because it feels like im supposed to do something all the time and that i should be reading now,anger
i always feel this way in these moods but it s still unpleasant,sadness
i do think there s a thin line between effectual love and hero worship his actions toward asami don t make me feel especially positive toward him,joy
i feel distraught and devastated,fear
i almost feel like he was trying to be awkward,sadness
i remember feeling outraged to my core when i read a particularly heinous series of articles in the friday times where else if not this paper,anger
i can t fly paulo coelho do you feel useful,joy
i feel was where i fucked up a bit and something i wish i could change,anger
i care about someones emotional spiritual and intellectual progress to the point where i feel like i should exert myself in that progress and its important to me that is love,joy
i just need to rant right now i feel so ignored in life my friends are too busy for me when we hang out we do have fun but only occasionally do we get the chance plus i always seem to be the one organising things or at least partially involved,sadness
i feel so appreciative of the rights that i have and that i have so much freedom and that i exercise those freedoms every day and that i have a voice,joy
i feel strange pangs of loneliness or emptiness bubble up,surprise
i began to feel ok,joy
i wish we could have a huge collective book club about it because i think these conversations are critical during a time when people are feeling increasingly fearful unsettled and disconnected,fear
i have only felt it after a half marathon so i can only imagine that it feels twice as sweet for a full marathon especially the boston marathon,love
i feel selfish and spoiled,anger
i feel will be amused as well,joy
i sat in my room listening to everyone outside on the beach i didn t feel inspired at all,joy
i am feeling melancholy sad depressed ok even angry that this is my second year without my oldest and youngest daughters klysta passed days ago andrea has chosen to not be with her family,sadness
i am even not able to keep in touch with the people who still ask about me all because i feel my life is boring there is nothing new in it,sadness
i also cant sleep because all my life feels totally totally fucked and it makes no sense at all on one level i am sober and therefore all should be well but i have been living in so much self centered self willed thought and action and iam in such a world of pain right now,anger
i cant help but feel excited for the part where i get to hang out with him and we can start to talk like friends talk and watch each other live our separate lives,joy
i feel reassured that they called said mayor byron brown,joy
i can walk down another street and stop feeling helpless and hopeless,fear
ive been feeling really unsuccessful in a lot of ways,sadness
i am sharing information that i feel is important to personal safety and empowerment parenting and living well,joy
i just havent been taking much action in my life rather leaving it at status quo probably not a good idea but i feel that things exist at such a delicate balance that i am afraid if i lunge for what i want the whole thing will crumble and i will be worse off than before,love
i feel glad to have had someone so fine burying their face in my crotch,joy
i feel like its vital to keep this someday list active,joy
i feel so sad and hopeless,sadness
i also suspect that like me those who feel like they want to die will be reluctant to share that information with anyone because it is so freaking scary,fear
i feel is that i cant get far enough away from what feeds melancholy for long enough that it would just wither and die off,sadness
i am feeling more in control more comfortable adjusting to all terrain and more able to push myself each run,joy
i actually feel like im the completely submissive one,sadness
i tend to come away feeling insulted by books that deny them,anger
i am friendly and so easy to talk to if only you are open to knowing me as a friend and not from a top down approach cos i feel intimidated and when i only know i do not want to offend somebody i shut up,fear
i feel a lot more confident about the path ive chosen,joy
i came home feeling resigned,sadness
i went upstairs feeling gloomy disappointed switched my phone on silent mode and watched the notebook instead,sadness
i am very new to blogging and i feel a little stupid writing this however if it will help me overcome my stress i will give it a go,sadness
i feel determined about that,joy
i bring this up is because i feel very satisfied with the song selection,joy
i want them to feel eager to attend a amp m i want them to feel like they belong,joy
i didnt feel exhausted,sadness
i feel like my relationship with christ has been shaky,fear
i do not know if i already hurt their feelings which may lead to their violent reaction may turn into a bad outcome,anger
i cant shake the feeling that i wouldnt have liked this book if i hadnt already felt a connection to these characters,love
i feel so un smart yo,joy
i was quite the outsider due to my british mentality and feeling embarrassed that my european and north american high school teachers knew more about my culture than i did i felt the desire to change that fact,sadness
i didnt think i was angry but now that im typing away feeling my words evaporate into cyberspace i am very pissed that this is happening,anger
i feel ashamed because i was doing the very thing that the bible taught against,sadness
i didnt feel disheartened,sadness
i am grateful to have a strong support system both internally and externally that i can rely on when i am feeling uncertain and weak,fear
i guess it makes me feel more appreciative being able to live life,joy
i feel is a near flawless film,joy
when i couldnt find my dog which was missing,sadness
im feeling pretty miserable and sorry for myself,sadness
i have a creative group of friends i can go to when im feeling creative,joy
i told him that if he touched me with a needle i would punch him feeling a little hostile in the midst of my pain,anger
i am sure the vast majority of decent working class people feel insulted about being derided as unable to be respectful towards referees and are the parents who watch their child s match shouting abuse and swearing etc,anger
i am feeling so festive today that i m even going to put the tree up as soon as i ve finished doing this and catching up with the week s goings ons on coronation street,joy
i have this feeling of security about the characters i want to do if someone else gets the role i am afraid they will not do well,fear
ive been frustrated that i dont walk around floating on air seeing the good in every sidewalk pothole i trip into beating myself up over feeling unsure and scared,fear
i cannot feel more sincere,joy
i used to think that men needed their women to like and respect all their friends and family in order to feel respected themselves,joy
i am feeling confident that i will be able to get to the back door before dinner time,joy
i feel humiliated and i don t want to face the world,sadness
i knew it was the holy spirit at work plus it feels divine in the gooooood way like a massage reassuring me,joy
i didnt feel if i was having a shitty day i wouldnt usually come right out and say i was having a shitty day,sadness
i love the sweet grateful people we serve and speaking with our members and meeting them in person always makes me feel invigorated,joy
i always get the feeling that im actually dampening my friends moods because theyre all so carefree and happy with their life while i dont show the same enthusiasm,joy
im one of girl who feel insecure about herself always,fear
i guess im just feeling a little rebellious,anger
i feel doubtful even when i am struggling a bit with my faith even when times seem dark or i feel alone i know that god is with me,fear
i was so scared of feeling stupid or unintelligent or why i felt like i wasnt smart enough,sadness
i got an overall dark and uncomfortable feeling as we chose to stay until the end as not to disrupt or be rude,anger
i like to do things that leave others feeling surprised and delighted,surprise
i believe if you have happy and healthy relationships you are likely to feel much more energized and inspired which will be reflected in your overall health and appearance,joy
i feel its a weird turn of events which is marred a bit by a slightly weird prose,surprise
i feel that because pencil skirts are so elegant they look their best paired simply with minimal colours to complement the chic structured design,joy
i was tempted to feel a little bitter but then i saw this,anger
i told him that maybe i just need time to think how ive been feeling indecisive about things lately,fear
i felt out of control i hated myself for feeling it then felt more out of control hated myself for hating that i hated it and it just got worse until i was walking to work in a haze trying to not curl up on the pavement and just,anger
i say goodbye to the fam theyre all sad a crying and i feel like a heartless bitch because hey im pretty excited to be flying for the first time and you know also to spend a year in another country,anger
i feel the need to comment on how amazing it is,joy
i start to feel agitated lacking in patience and just down right cranky,anger
i still feel ashamed at how i treated him,sadness
i commented trying to keep my voice reasonably free from the feelings which gripped me i believe were beaten hendricks,sadness
i asked whether if he feel shy around me he said no and he say because im a very active person,fear
i no longer feel happy to score well,joy
i am posting about a past event where i am feeling like i should be insulted,anger
i need to be wise and hide some things from him because if he really knew all about me then he would feel too safe would get bored and will go find his adventure somewhere else,joy
i feel amazed to say that i am doing what i only dreamed of doing again,surprise
i feel kind of strange,fear
i feel kind of strange,surprise
i feel so supportive of her because shes pretty good she sang for us at a meeting we had,love
i had been feeling slightly distressed and my pride was resisting me just waiting for the next peregrinos to walk past and help me out,fear
i feel so despised and i feel this world is crumbling onto me again,anger
im feeling pretty rebellious right now because im writing this is my engineering class,anger
i stopped feeling as clever as i had felt having no memory of her having done so,joy
