Post_Text,Emotions
i feel triumphant and such,joy
i feel called to do and delighted in doing,joy
i reflect back on all the beer i drank i feel shamed,sadness
i just got back from our monthly quilt meeting and i am feeling inspired,joy
i feel like that nurse reluctant to know where to start but optimistic that we can do one thing to help,fear
i honestly feel a little bit relieved,joy
i am feeling faithful about my project,joy
im feeling slightly triumphant virtuous even a whole five days without a drop which was looking difficult after the excesses of the festive season a friend actually stayed on the wagon for whole festive period a level of fortitude which i have to say i really truly deeply admire well done,joy
i are both aware i have many personal reasons to feel less than fond shall we say of your prince and i suppose it s only human of me to wish to make that point abundantly clear to him,love
i woke up emotionally drained and anxious and immediately my defenses rise and i feel irritated that this is my story my life,anger
i feel betrayed where i serve and fellowship by no fault of my beloved pastor and c pastor,love
i mention that im feeling cranky,anger
i feel sorry to hear your story,sadness
ive been feeling disgusted and ashamed,anger
i may feel relieved or satisfied but i am probably not having fun,joy
im feeling particularly benevolent today,joy
i feel too overwhelmed to clean anything so i just let it all pile up until it makes my whole life feel like it is going to come crashing down around me and i am helpless to stop it,surprise
i feel absolutely defeated socially,sadness
i find is that these things are effecting loved ones who i love dearly so i feel so so helpless so what is the remedy for the hard times,sadness
i feel so uncertain all i did was crying over the phone saying i cant finish the reading,fear
i still didnt see a difference in the way my pores look and while i didnt expect this to work over time i still feel a little disappointed,sadness
i feel heartless now feeling bored and not believe in love anymore,anger
i feel invigorated and ready to take on my flight to the airport,joy
i looked at uncle lin the chubby face feeling very charming never find ah because there is no scrutiny,joy
i mean i already did of course but i feel more glamourous naked now,joy
i feel dirty because i didn t like jane eyre and i just bigged it up in context yes but still,sadness
i sing decently but coming from the kind of family i do i always feel like im less talented so ive never really tried to learn as such,joy
i feel like a blank canvas i have no clue what i am doing right now,sadness
i think the whimsical pop art feel of the place appeals to my artistic sensibilities,joy
i feel gloomy and depressed nothing is more calculated to cast a cloud over us than a rainy day,sadness
i don t feel pretty when i m in cardiff,joy
ive been feeling so restless at home these days probably because i had been cooped up at school and home for way too long,fear
i feel so tranquil right now its great,joy
im feeling on the mellow side today,joy
i feel an aching gap in my heart,sadness
i realised something was wrong when i started to feel everyone hated me and was saying things about me and only wanted to talk to me because they pitied me,anger
i feel anguish for a family that was assaulted raped and systematically assassinated by u,fear
ive never behaved like that in front of my husband and i feel a mixture of shame and relief that only the shedding of many tears and saying truthful but hurtful things can bring on,joy
a scene in a film in which one man repressed another one by concidence,anger
i do feel that they are greedy and money hungry absolutely,anger
im facing the consequences of my little fall yesterday all day and night yesterday i could feel every little muscle in my back slowly knotting up in protest at the unkind treatment they have received,anger
i feel like im doing a hot yoga class with no benefits,love
i also feel a strong sexual current flowing through me but it has no actual desire for release like the pillar of electric fire in the pillar,joy
i never feel accepted but you have to go through steps first you are a publisher keeping track of time spent in the ministry trying to get more members,love
i would have been happy to have had a nap but since we were already here steve and i then wandered around the botanical gardens getting a feel tor where i could go to get some lovely shoots for families,love
is only friend made yuuki feel special,joy
i feel like im not the only whos fed up with the world and im glad they trust their watchers with this kind of information,joy
i feel that the message is too lame or something,sadness
i hate the feeling of being disliked and it seems as though its very common for me,sadness
i feel listless bored useless,sadness
i might have folk over soon if im feeling brave,joy
i feel like i missed numerous vantage points,sadness
i feel pretty content hour ago,joy
i feel vulnerable and alone,fear
i feel low confidence sometimes,sadness
i feel irritated a lot,anger
i am feeling impatient and would just like to get on with life i am in no hurry to push myself right back into illness,anger
ill feel a little more sympathetic towards them but until that day,love
i was back home but feeling restless,fear
i feel i have to write about it it was truly innocent even though there was quite a bit of feeling involved,joy
i feel like i need to officially address this because it is just so fucking dumb,sadness
i like to pray a decade whenever im feeling stressed or scared,anger
i feel safe beautiful and appreciated,joy
i feel that supporting or at least not condemning the seal hunt is akin to saying well think of all the good things hitler did,love
i can t help but think that oakwood must feel unwelcome on our campus,sadness
i opened the first window whilst listening to a certain mariah carey christmas classic on the radio so im feeling pretty festive this morning,joy
i feel so blessed to be apart of it,love
i thought i might be lonely and feel isolated without my go to people a short drive away,sadness
i could before the actual thing and then if i still couldn t figure out if i d feel embarrassed not knowing how to get in line or how to get a drink or where to park my car or whatever i just wouldn t go,sadness
i feel so emotional when i saw those touch flusher but the position is still on the back when youre in seated position,sadness
i feel for this little pound lovely is truly a gift,love
i suspect feel less than fond in private,love
i have simply not feel like learning those unimportant stuff,sadness
im under a lot of stress and feeling overwhelmed,fear
i know its easy to twist things to create an explanation and im still not sure i have one but it did help me to feel a little less mad,anger
i feel more optimistic about pakistan for now,joy
i cope with being made to feel inadequate,sadness
i was made to feel like a pathetic piece of shit because i suffer from a mental illness multiple actually,sadness
i feel like its flying by and im afraid im going to miss something,fear
i feel burdened by my own expectations,sadness
i feel like that enables her rotten ass even more but i am at a total,sadness
waiting for my girlfriend to come from her apt to mine she was very late and i thought something awful had happened,fear
i feel that my beloved nakahara mai would voice her nicely,love
i didn t feel all that trusting of anybody,joy
i feel quite passionate about as communion is of tremendous importance to me personally and theologically,love
i do not feel i am particularly talented at it,joy
i feel the touch of your sweet hand,love
im not going to lie sometimes hearing myself say some of the things on my recordings makes me feel weird and insecure but just like the quote states above its a good thing,fear
i do not like exposing myself because i end up feeling vulnerable,fear
i feel so rude saying i ll get back to you cause shes so nice and needs me but i d prefer to work in a href http www,anger
i feel intimidated by these colleagues of mine,fear
i feel is defective,sadness
i am progressively getting it done and am feeling pretty confident that i will get it all done before i hit too close to the wire,joy
i am feeling better though i still feel like passing out or tossing my cookies if im up for too long but theres definitely a light at the end of this tunnel,joy
i feel its an amazing resource for families traveling to orlando,joy
i feel that gulam ali is even more talented than many other classical singers,joy
i love the feeling of being treasured to feel like youre needed who doesnt right,love
i feel the time at hand my beloved signals his agreement,love
i feel valued scores tracking terribly low,joy
i go from your presence from praying for wisdom and patience and feel so instantly furious,anger
i feel so insecure when we figt,fear
i started to feel resentful of the whole situation and that s when something clicked,anger
i feel him her in the gentle breeze,love
i cant totally defend her the woman wanted to be famous and nobody around her seems to be able to tell her how to handle fame britney leave los angeles when you can for starters but i am starting to feel a lot more sympathetic toward her,love
i feel so blessed to know that i have such an immense family of supporters whom continue to comfort me,love
ive found it im feeling pretty pumped,joy
i really appreciated this even thought i m not christian any type of prayers are welcome and i d been feeling so lost and so out of it,sadness
i was going to cry at one point could feel a lump in my throat but managed to stop it as i was more distracted by the thought of getting all my vows right,anger
i feel like my day starts around lunchtime which kind of feels awful,sadness
i feel like i am waiting for an unpleasant meeting with someone in an authoritative position,sadness
i feel overwhelmed they might say my stomach hurts or my head hurts,fear
i feel especially strongly about this since i have hated my teeth forever i was one of the unlucky ones who got bad genetics and an even worst orthodontist and pediatric dentist,anger
i was feeling deprived because we did our traveling in june but we still have one weekend getaway planned for the middle of the month as well as the free concert every tuesday and a few other random outings,sadness
i am left feeling rather distressed and torn,fear
i feel incredibly disillusioned with the weekend,sadness
ive been holding onto that are making me feel rotten,sadness
i was on a mission to feel festive and after dressing up in tinsel santa hat christmas headband a flashing brooch eating mince pies and pulling a christmas cracker i think i finally managed to achieve it,joy
i relaxed and nodded feeling assured that someone i love is safe and pampered even if he s no longer with me,joy
i confused my feelings with the truth because i liked the view when there was me and you i cant believe that i could be so blind its like you were floating when i was falling and i didnt mind because i like the view i thought you felt it too when there was me and you lyrics from a href http www,love
i still feel slightly strange with sorrow but i know its not something of god but of satan,surprise
i feel such an attachment to cindy her sweet family and atticus,joy
i met people from every corner of the globe so now when i am feeling restless and my finances will allow me i am can pick a spot see people that i really care about and have an adventure with them in their homelands,fear
i recently had a very ill and premature baby what can i do to feel less devastated,sadness
im feeling a bit shaken but not stirred nice bond reference ehh,fear
i have a rough day every now and then where i feel exhausted all day no matter how much sleep i get and then im good for a week or so,sadness
i feel their taste of desserts are not sweet and suits many customers now,love
i do not feel like supporting this country however,joy
i hate that feeling cus thats really bitchy to want someone to break up with their girlfriend so theyd be with you,anger
i was actually going from point a to point b but it didn t feel casual like every other night when i was just pretending,joy
i feel like pulling a paige from charmed just dont hurt me ok,joy
i feel him frantic now humping against my hip moaning when i suck his tongue into my mouth,fear
i wonder does anyone ever feel particularly inspired or moved watching question time these days,joy
i dont forget it i embrace it i dont feel pity i feel proud,joy
i landed in dubai that i started to feel ok about coming here,joy
i am so pissed now lol screaming silently baby sleep beside me well thats that and tody is another day and i feel like being petty,anger
i really went to cut it i feel it s unfortunate and broken hearted,sadness
i feel intelligent on the outside in comparison to most people i know though i feel so empty on the inside,joy
i feel low not coz of the situations distance or the person but its that one thing that hurts you and makes you feel responsible for what i have done to myself,sadness
i have reached the conclusion that what i feel is most important is what i think will most likely make me feel good or and keep away bad or unhappy feelings,joy
i also tended to either attract drama or not know how to handle it before people got their feelings hurt or not really know how to prevent or deal with conflict in the groups,sadness
i am feeling quite anxious about it all,fear
i feel heartbroken for the people of north carolina,sadness
im feeling a little bit melancholy tonight,sadness
im feeling much devastated,sadness
i feel so paranoid i don t want to feel like i did back then ever again,fear
i feel so much more myself and i missed me,sadness
i am saying that i am feeling helpless now that i have to walk on toes,fear
i should be sad about all these things upset feeling ungrateful,sadness
i am feeling a little homesick for colorado,sadness
i have to go straight out after work and need to feel instantly glamorous i will usually wear a pair of our nw skinnies with a pair of high high shoes,joy
i seem to have managed to start the week with a little bit of a hangover annoyingly so i have been sitting here feeling groggy all day,sadness
i feel the most discouraged lonely and stressed,sadness
i hope to feel a waft of cool air but no luck,joy
i live though it is my husband my children my spirituality my love for nature and my enthusiasm for life that keeps me feeling grounded and happy,joy
i feel loved and blessed thank you allah,love
i just want him to see how it feels when he does something that i feel is obnoxious,anger
i feel like the heartless from kingdom hearts or really any stock character that is born without feelings and watches enviously as the normal people laugh cry love and feel things that i can t,anger
i still feel groggy but i have to get up to do the routine for my son,sadness
i know im not in the best place of my life still dealing with the infertility issue but i feel i have a lot to be thankful for,joy
i feel that branding in college is way more popular then it was back in high school,joy
i am feeling more creative now and am able to think outside the box a bit and am going to attempt a more adventurous eating plan this week,joy
i am feeling disappointed at myself for making mistakes or getting frustrated for not knowing a lot of things taryns words would be ringing in my head,sadness
i wrong to feel so aggravated,anger
i don t even think that i should feel ashamed because then i would be denying my true self,sadness
im super annoyed cause it hurts all the time cause i cant do my complete manicure and feel like my hands are pretty and i am kind of scared on how long this will take to heal and for my nail to grow again to stick on my finger again,fear
i can feel something inside me something delicate and peaceful unfurling inside my chest,love
i find myself having much more time to think about myself without feeling depressed to actually be able to write and imagine without feeling trapped or like i am missing out on something a near constant feeling i have in cities,sadness
i feel so friggin blessed with a wonderful career and family,joy
i just mentioned i m feeling kind of stress free right now,joy
i feel that positive vibe just bashing its way slowly but surely through this door of negativity and yet i feel like its not nearly close enough,joy
i feel it s a worthwhile cause and hope you decide to participate,joy
i wasnt feeling like going on easter holidays i dont even know why at least i hope these days can be very productive for me,joy
i am still feeling a bit melancholy over my daughter going back to college and the end of a fun summer,sadness
i feel like im being a terrible person and that hes going to hate me for thinking these things,sadness
i feel like a doll which has been abused,sadness
i am left feeling numb to everything around me as i slowly recover from the latest episode,sadness
i feel angered by this,anger
i sooooo understand feeling like an ugly brown pair of shoes in a world of designer tuxedos complete with diamond cufflinks,sadness
i feel cooler just looking at these gorgeous rooms,joy
i feel so foolish and ashamed,sadness
i feel hesitant to share something i know and have experienced personally that can offer hope amp eternal life,fear
i feel tortured by this thought but it feels so true,fear
i would ideally like to be able to come to terms with it at one point and have acim happily integrated with all the abraham processes just so i can feel resolved,joy
i am feeling terrified anxious excited and apprehensive among a million other things,fear
im feeling discontent or too comfortable because there is always something i should be working on in my spiritual life,sadness
i think i still feel numb,sadness
i feel unwelcome in my own country,sadness
i do think that men maybe feel that they expect to get rejected because at the same time men might act like they call the shots but women definetly do,sadness
i meant before i took some photos for a cube magazine our school magazine and they made a video from some materials from that day aaaand after stealing it i feel like showing it as well,joy
i feel so disgusted with myself she allows me to see a glimpse of myself through her eyes and somehow miraculously i feel that maybe i can conquer the world after all,anger
i was feeling very resentful,anger
i lock mine with a long lifeline and loop to a cleat or piling and take my gas line and if i m feeling especially paranoid the spark plug too covering the hole with duct tape,fear
im unemployed so feel free to offer a job a dir ltr href http henypire,joy
i just focus on my sermon itself and think about all of the research and writing and practicing that lies ahead of me i feel burdened,sadness
i wear my perfume i feel elegant and beautiful,joy
i feel caring concern for ron and especially for his wife who i feel very close connections with,love
i feel so regretful for things i cannot remember because i was so drunk,sadness
no response,anger
im not some outcast always feeling a fake sense of belonging,sadness
i feel the need to have a reason or everything i hated that i had to be subjected to thunder and lightening when it was unnecessary,sadness
i know it was not pleasant for her and i feel selfish saying it but i think i would have fallen apart if i had been there,anger
i feel that someone is trying to pry out of my hands something that is very precious to me,joy
i don t recommend carrying around handfuls of gold jewelry in your backpacks or having it on your person i do think that a few key pieces of fun jewelry are necessary to keep you looking and feeling cute on the road,joy
i feel almost embarrassed to be writing its been so long since i have,sadness
ive been feeling the desire for a romantic interest even with my circumstances i feel as though im emotionally ready for a special someone in my life,love
i vividly remember feeling so offended that she would even dream such a thing could be a choice,anger
ill take my gfathers ute down to get a load of shit or as some would prefer manure but im feeling hostile so let me have it and will attempt a version of a home made compost,anger
i feel that the world is a tragic and woeful place to live in,sadness
i finally hopped up on my new friend and the feel of the dong was pleasant,joy
i feel festive,joy
im pretty sure of is this feeling inside me of being terrified,fear
i will get an angled face brush or the eco tools blush brush again and lightly sweep muas pressed powder into the hollows of my cheeks up into my temples and when im feeling brave maybe a little down my nose and on my chin,joy
im being accused of feeling superior to the characters its usually by people who themselves feel superior to others,joy
i feel so blessed to have been able to help,joy
i feel strange coming back to work after my one day holiday,fear
i have said in previous posts i always feel so elegant wearing an azul creation,joy
i feel like i have to pay a fee for my broke heart,sadness
i do feel that running is a divine experience and that i can expect to have some type of spiritual encounter,joy
i wish i have the feeling back soon cause now i realise how lonely when i dont have the feeling its like soo unwanted even when i am not,sadness
im feeling quite lethargic somehow today and very worn out lately as i barely have any time to sit down as im constantly on my feet which originally i wasnt complaining about as its helping me lose weight but when youre starting to get poorly its not good to move around a lot,sadness
i chose innocent worlds alphabet rose jsk for its longer length longer lengths on lolita dresses always feel more casual and innocent to me than knee length styles and it reminds me of jane austen,joy
i started to feel rotten sore stomach sickness and needing to go the toilet,sadness
i feel very distraught right now,fear
i feel like i m teetering on the edge of hoarding insanity when it comes to my beloved clothing,love
i started secondary school at the age of every night i would cry and lose sleep over the thought of school the next day but it wasnt the usual feelings of oh i cant be bothered with school,anger
i stand here i feel empty a class post count link href http mooshilu,sadness
i feel as if this opportunity to return to moz is gods gracious gracious way of giving me that heat desire despite my own self doubt and uncertainty in the past,joy
i felt a very distinct feeling that told me everything would be ok and that all things would ultimately turnout for my good,joy
i still feel energetic right now,joy
i wont do it anymore i wont allow myself to be stressed and feeling rushed and like its all a race to be better and one up,anger
i am months into the medication and i feel fantastic,joy
i am feeling festive and in the mood to give a gift,joy
i worked out monday and tuesday but i was feeling so crappy on wednesday that i went home and decided to make it a rest day,sadness
i wiggle my toes to feel the cool sheets across my skin bringing awareness back into my body as i descend down from a dream state back into my bed,joy
i feel convinced my twins would declare the same,joy
i have been becoming i definitely want to include in my revamped definition of strength my impulse to nurture my sense of resonating to the feelings of others like a sympathetic string the way i ve been able to let go into life as an emotional being,love
i will stop feeling heartbroken when i see my unfollows,sadness
i feel so neglectful of lj,sadness
ill just paraphrase i ranted about not being able to trust anybody and being hurt feeling rejected etc,sadness
during my holiday i met again a friend who had tried to commit suicide she had just left hospital,sadness
i have to be honest with a grandmother that passed away at i dread the idea that if i die young i wont get to do all of these things i really feel passionate about,love
i legs would feel shitty for a few miles but would come around like they always do,sadness
i feel so horrible that you had to go through all that just because you grew up a little earlier than your friends,sadness
i feel more reassured now,joy
i was feeling anything but adventurous and stuck with comfort zone and ordered mcdonalds,joy
i feel is manifesting in strange ways,fear
i could be feeling this way from the cold medicine ive been taking for this chest sinus cold,anger
i feel jealous becasue i wanted that kind of love the true connection between two souls and i wanted that,anger
i think that even just understanding that there s that history behind it it lends to the explanation of where it s being projected from so it s kind of important to some degree and i never feel offended by people questioning that,anger
i used to hate going to work so much but after today i feel reassured that im doing a good job,joy
im not feeling joyful or spiritually fit,joy
i have to emphasize the feeling of lost and found,sadness
i didnt feel terrified,fear
i knows is the boy makes her feel weird and yuuki doesnt know what to tell her,surprise
i feel so honoured so have been allowed to write my story and,joy
i inquire incheswhyinches are people relocating droves about what they feel is security in precious metal,joy
i hated the day job and after a few months of feeling like i was being cosmically punished for doing a good deed i was getting ready to quit when i met the woman that would become my wife,sadness
i feel completely lost,sadness
i was feeling pretty grumpy at this point but for whatever reason seeing this flower made me very happy,anger
i feel like since i missed out on so much school my brain is craving knowledge of any form,sadness
i was feeling resentful enough to want to write about it here which means i need to work on look getting my hackles raised when others judge me,anger
i am feeling peaceful yet determined as i listen to the slight humming noise of the ceiling fan,joy
i feel like i almost convinced myself this is going to be the pattern,joy
i hope i did not make you feel greedy o shit i hope i did not make you feel greedy or whore like sniiiiifff honey i was just trying to make you feel loved and happy,anger
i feel utterly disillusioned,sadness
i have to say i feel slightly envious of julian,anger
i am excercising or running it still feels tender even almost like it is throbbing,love
i cant help but feel that if i hadnt had been so selfish then i could have sheltered you from feeling this way now,anger
i can feel pretty,joy
i say a little prayer every time i come close to bread these days the diet works though i feel more productive my body shape has changed and i just feel less sluggish,joy
im feel especially affectionate toward and blessed by r shannon and the other close family friends who made my birthday very special,love
i could have been cooped up in a motel feeling very depressed and alone until my flight home,sadness
ive been feeling really spiteful lately so i think ill just sit here and listen to rammstein,anger
i feel i am kinda pissed off,anger
i want all of my feelings rage and terror and longing to wash over me and fill me as the alternative is the dull anxiety of every day living,love
i feel satisfied with the manner in which i have settled in to my new school and feel that i a now in a position to slowly weave my magic,joy
i feel like it has some necessity in a romantic relationship but too much can be very harmful in that context but that s not my problem,love
i didnt feel the need to photograph every temple or frantically scramble through sites in a vain effort to see it all or meticulously record every meal eaten over the course of ten days,sadness
i don t feel greedy of worldly things so it s not a big deal,anger
im feeling energetic this morning,joy
i feel pathetic i can t live like this anymore,sadness
i feel so honored that we could be a part of that fundraiser they did very well i am told and we hope to return another time,joy
i can have many kids but if there are too many my strength would not be sufficient and my wife would feel burdened,sadness
i feel incredibly sarcastic right now,anger
im pretty picky with the folks i link to i only want to list sites that i feel are worth your valuable time,joy
i feel so doubtful about myself ever since i took this job,fear
i hadn t seen for two years spending a sun filled day at the aussie open followed by dumplings at chinatown and a lemonade in a leafy beer garden feeling like i had stepped back in time at labour in vain on brunswick street attending a backyard barbecue and visiting edinburgh gardens for aussie day,sadness
i finally get it right i feel happily smug and relieved that a piece of work is done,joy
i fight for him when i feel it is just he said and alexander s gaze seemed to turn curious,surprise
i feel like a doomed cassandra,sadness
i feel ugly i look ugly,sadness
i feel so special when im wearing this front,joy
i came to this realization that i was often feeling blamed or being blamed for things that were utterly outside of my control,sadness
i feel like the earthquake has also shaken the foundations of my life and work,fear
i feel so impatient and sometimes i feel thankful that god gave me more time for the moulding of my heart,anger
i have grown i m blessed i m proud to say that i am a healthy year old black male with no children and it feels good,joy
i never want to be rude even when i feel someone has been rude to me and even then i don t want to i feel like i need to like if i don t crush the offender thoroughly i will be left in tears in front of everyone because i am so sensitive,anger
i just repeat it again and again until i feel myself become less afraid,fear
i feel as i did when i was troubled easily agitated and indecisive,sadness
i sit here to write i start to dig out my feelings and i think that i am afraid to accept the possibility that he might not make it,fear
i have been taking alot of xanax lately and mixing meds together to feel mellow enough to deal with the world,joy
i start to hate the fact that whenever i post anything it would eventually end up with me writing about how lonely i feel because i have no romantic partner whatsoever,love
when i learnt that i had been admitted to the university,joy
i wish it had been a little more and this makes me feel greedy and sheepish and lazy for not having worked harder over the last few months,anger
i feel pretty confident in my decision,joy
i do feel sympathetic and try to help when i can but it s different when it s your own community,love
i feel anxious about a coming event or activity that will require physical energy that i may not have or emotional events that will require emotional energy i look to my parent and adult to take charge,fear
i got my eyebrows waxed the other day and i feel glamorous,joy
i don t really feel like doing much but maybe something gentle,love
i finally feel i have accepted nashville as home,love
i was feeling on the inside my face broke out really bad i had a rash on my eyelids that left them red and peeling thank you harsh pool chemicals and my mouth was i think experiencing some sort of allergic reaction to something i ate,sadness
i was feeling for the horses cooped up and determined if we got even a little stretch of weather i was going to see that each and every horse got a chance to get outside,joy
i feel so rotten for them but there is nothing i can do to change that,sadness
listening to my roommate boasting about her new clothes,anger
i aint feeling it this is where been carefree deffinately is worrying in its self,joy
i were dating myself right now i d be telling my girlfriends that i feel ignored unloved under appreciated and like i m not a priority,sadness
i am feeling a little overwhelmed but ive been given some amazing tools met some wonderfully creative fun and crazy people and was reminded that i have a voice that has been silent for too long,surprise
i feel completely listless,sadness
i feel sympathetic to them its hard to lose that third place,love
i feel i am completely dissatisfied with the whole world and all human characters are inconsistent,anger
i am so relieved and excited and i feel confident again,joy
i got really fucked up last night i got really really really fucked up on loads of downers it was such a bad idea such a bad idea i feel like a neurotic mess right now i cant handle it i cant handle it i cant handle it,fear
i know my good friends are biking through tulip fields i feel a little regretful,sadness
i would very much like to come back here at a quieter time perhaps or if im feeling a bit brave then maybe during the night,joy
i keep these things predominantly for fix functions and will not arranged right now to create a style applying twelve months previous ingredients until i m feeling much more perverse than usual,sadness
i feel so honored to call rex dingler a friend,joy
i got a very encouraging phone call the other day and im feeling very hopeful,joy
i feel it ought to be valued to a far greater extent than it currently is,joy
i might i could not stress to her how important it is to me not to expose my friends to a situation where they may have cause to feel unwelcome or uncomfortable,sadness
i feel like supporting a yorkshire team you never know they could be the surprise packet of the round ha ha ha,joy
i feel tortured by all this and im not quite sure how to handle it other then getting drunk non stop so as to not feel anything at all,fear
i wrote deepika feeling very discouraged and thinking this silhouette just would not work for me,sadness
i feel strangely tranquil and happy,joy
i never feel hesitant or timid,fear
i felt i handled it okay but the class really began to feel like instead of caring about the subject matter it was turning into a fight for my grade,love
i tend not to want to cook if i feel grumpy or tired or just stressed,anger
i know if i go to crossroads or thrift stores i can find something roughly like what im wishing for if i search hard enough and theres no feeling quite so delicious as something awesome for a good bargain,joy
i hate you for making me feel unimportant,sadness
im finally feeling a little more productive,joy
i feel pissed my friend didnt offer me a soda,anger
i just feel like i dont like supporting walmart because maceys has such good family values and is closed on sundays and isnt trying to take over mom and pop stores but i have to be a smart consumer too,love
i feel and look gorgeous beautiful and sexy,joy
i feel i had to make as a hateful bastard is too stupid to make any assumed connections that are not themselves hateful,anger
i am feeling very cranky this christmas,anger
i really feel that my life is perfect right now and if it isnt too much to ask for i just hope that everything would stay the same,joy
i wasn t feeling insulted over its idiocy i felt supremely bored and actually wound up fastforwarding through a few scenes,anger
i feel your pulse against my lips as i chase the dragon suck your lips and is your heart and tongue wish begging for my part and fingers translate your sorrow as you reach inside my soul angered in my breath of mercy the story will no unfold,anger
when in a car accident where car was total wipe off wipe out,fear
i could feel the stress leaving my veins and just getting out of me it was wonderful,joy
i hope that i soon wont feel like a stupid slut,sadness
i am currently feeling very aggravated,anger
i feel like dlk could make a pretty sweet full length,joy
i feel more safe now especially since my psychologist has said that its rather clear that i suffer from gender dysphoria they can see that thats not something that ive made up and im not gonna end up just being dropped to fend for myself and try and deal with it on my own,joy
i had been feeling lousy but feeling a little more normal brought so many small things into focus and everything seemed wonderful,sadness
i feel so hesitant to say anything positive trying to hold my breath so to speak because none of this really matters until i know that shaun has passed the dlpt,fear
i am feeling discouraged it is,sadness
i cant help but feel a longing to be outside more to feel the rain on my skin and sticky tree droppings on my feet,love
i love the feeling of the cold nipping at my nose while im in warm clothes,anger
i read the sentinel article on hanford city councilman dan chins proposed media policy and the secret committee meetings my feelings could be summed up in a single word alarmed,fear
i feel like i just want to be smart because i dont want to be seen as stupid,joy
i feel yet you are so heartless and go for the men that will break your heart,anger
i do not want her to feel ugly,sadness
i spent the first couple of days feeling a bit restless so i kept myself busy with cleaning and organizing etc,fear
i got a little bit of help from my brother at the beginning and lots of lucks near the end of the game which might make you feel dumb at least it did that to me hahaha and at the end you have to decide nikos and the worlds fate to save niko or to save the world,sadness
i know whos interested in renaissance and baroque art i can relate with jamie because she like feels tender towards everything and thinks that inanimate objects have feelings,love
i feel as if i am going to sneeze but do not and therefore my beloved is about to think of me but does not,joy
i do love making them feel welcomed and excited about starting high school,joy
i feel accepted and appreciated by my teammates and peers,love
i was wide awake and miserable at am still feeling like crap when i got a very pleasant surprise,joy
i gotta say that i feel like i was suckered into buying the iphone s because i saw the ads on how cool siri was,joy
i have a feeling mica isnt that graceful but im willing to be proved wrong and i think jan might pull something fabulous out of the bag,joy
i cant even remember what it feels like to be loved,love
i know thats not true but thats how i feel i get scared,fear
i feel frustrated for her when i read those chapters,anger
i do feel slighted when some people use their piece of the cyber world to be rude towards me,anger
i already feel impatient and cancel hyundai tucson last year waiting almost for seven months,anger
i am feeling vulnerable worrying that the publishing world doesn t like my stories and won t like this next one if i write it,fear
im feeling frantic about time as if the whole summer were a giant hour glass and if im not vigilant all the sand is going to rush out in a whoosh and ill have dipshit to show for it,fear
i am always so sensitive and my every sense feels like it is being assaulted as i drag myself away from the darkness,fear
i feel like im in this weird in between stage,surprise
im still feeling terrible even though ive had some good days,sadness
i believe i manged to tone it down here while retaining just enough flourish to make the suit feel special,joy
i feel burdened by my goals,sadness
i denied my feelings amp claimed that we were less than what we were cause i was hesitant to jump into anything new,fear
i mentioned previously it has only been over two months i am feeling hopeful that if i am having more positive thought i might be able to forgive her,joy
i am feeling hopeful excited and very much being made new,joy
i need to look decent and feel cute,joy
i am sure you will feel very unhappy about it too,sadness
i cant wait till the summer when we feel somewhat carefree once again,joy
i feel as though my body is damaged like everything has just stopped and ive became a little girl again,sadness
im back to my un emo mood re reading that post makes me feel like im over reacting over something so petty,anger
i can legitimately offer to anyone in the program somehow i feel they would be less than impressed by adrasteius and eulalias adventures tho i submit that they are fan freaking tastic,surprise
i was able to feel slightly less obnoxious knowing that other girls were jonesing as hard as i am,anger
i tend to agree and so when i feel the burn i call forth for you my aching siren s song echoing through the years and dark leaves until you arrive wet with rain and anticipation,sadness
i feel so pissed off over an old friend and some friends,anger
i feel like my bones broke but when i stood up i can still walk,sadness
i do feel his role is as vital as mine and i like feeling that way about our family dynamic,joy
i am in italy and i feel as useless as i could possibly feel i need to occupy my time not to get crazy,sadness
i wonder how genentech feel about a hostile takeover by its global partner,anger
i feel slightly charmed and wishful,joy
i am trying not to feel so overwhelmed with everything i am trying to make small steps,surprise
im also feeling pretty paranoid a lot and no i dont take drugs,fear
im moving back into vegitarianism and it feels delicious,joy
i feel i should probably move on to the meat of my story before i get too distracted by the side dishes what happened to good music,anger
im already feeling stressed about salvaging the friendship as time goes by i realize theres also another point that isnt helping,anger
i feel awful that these thoughts are running around in my head but i can t help it,sadness
i feel ignored even if that ignoring is something i asked for specifically,sadness
i feel satisfied and sad at the same time,joy
i didnt feel threatened or concerned really but i wasnt entirely happy about the situation either perhaps instinctively because im usually quite prepared even pleased to speak to a passer by,fear
i just sort of feel lame in comparison to other bloggers,sadness
i feel very delighted for my stay here in manila is nearing its end and feel so down for the same reason,joy
i am really thankful to her to get this opportunity and feeling very honoured today,joy
i am feeling lousy right now,sadness
i feel all glamorous,joy
i begin feeling remorseful for not being more selfless and spreading the gospel,sadness
im feeling a little bit more positive now as things were quite hard at first as my savings were eaten up quickly with costs and i didnt want to become a burden to my boyfriend but weve come out the other end and im feeling brighter and more inspired about things to come,joy
i love the feeling of aching oh what are those insipid things called on the front sides of my calves muscles and i love the fantasy that some day soon i will be featured in sports illustrated as the swimsuit model of the year maybe they will make a special issue for the baby boomers,sadness
i feel today i feel a little bit overwhelmed,fear
i honestly am not sure how i feel stunned,surprise
i realise my thoughts feelings emotions reflect my acceptances and allowances as a result of accepted and allowed programming and conditioning through and as time,joy
