Post_Text,Emotions
i also feel that the people in the village friendly and i do not need to be as alert as in manila though as the common sense rule still stays that is not to let your guard down,joy
i can feel the sweet euphermal scent of justice,joy
i feel kind of dumb,sadness
i feel like the saddest most pathetic piece of shit on this planet,sadness
i feel extremely drained of energy,sadness
i could feel was love and joy and pride when i looked at those two sweet little faces,love
im a huge fan of both london grammar and disclosure so in my eyes this is just a perfect collaboration and it definitely helps to make me feel creative,joy
im kinda exhausted today and you might be feeling exhausted reading this post too,sadness
i just feel so amazingly appreciative of my lj friends,joy
i feel wonderful earley said,joy
i am stories this week and decide not to be separated from the feelings you are after any longer by introducing a little sprinkling of the delicious feelings you are after right away,joy
i feel it is vital for google to become a player altogether of web technology aforementioned schmidt,joy
i am feeling happy thank you,joy
i feel it would be pleasant to have a cigarette there is a sort of deep rooted memory of enjoying sucking that carcenogenic smoke into my lungs but i believe that feeling of pleasantness is an illusion,joy
i can flirt along with the best of em and i rarely if ever feel intimidated by male identifying folks or the idea of striking up a conversation with them regardless of how hopelessly attracted i am to them,fear
i feel really honored that i could experience the brazilian public healthcare system from the inside,joy
i find myself seeking and yearning for love and acceptance from people that can not provide it and then being disappointed when i am alone and feeling unloved and unworthy,sadness
i feel like special honored guests,joy
im in a place right now where i feel safe and peaceful,joy
i always feel that accessories are the most important part of an outfit as they really pull it together so ive tried to choose jewellery which adds a little bit of sparkle to the outfits without being too in your face,joy
i am full of feeling not empty,sadness
i am concerned that my gut feeling about not dropping aol that quickly about not trusting verizon was not just paranoia,joy
i said im beat and not feeling too creative but this was one hell of a day,joy
i feel ive got my foot in the door of the fantastic world of walking and running the trails fells and mountains,joy
i feel about cool newbie leave a note,joy
i reached down to feel what that strange sensation was and i felt something there,fear
i was feeling quite groggy in the days before the race the glands in my neck were sore and swollen and i could tell my body was fighting a bug of some kind,sadness
i still cant make it for longer than a half hour in the office before feeling awful and having someone drive me home but i feel perfectly fine when im sitting on my butt on the couch all day,sadness
i send good energy and light into the universe it feels good,joy
i feel anger and love and failure i totally dont get an a in mothering friends and grief and loss and captivity and wonder and awe cannot be ignored,sadness
i pray that they will continue to be giving confident happy god fearing and feel loved,love
i shaved some of my head yesterday and i am feeling very keen on such things also it is very good for refrence as far as comics go,joy
i feel some sort of disdain that im ashamed to even verbalize and yet i cant bring myself to deny or convince myself otherwise,sadness
i can remember when cammie was a couple of months old looking at her sweet innocent face and just sobbing thinking about her going to school the thought that someone would hurt her feelings be unkind to her be unfair to her the thought that a teacher might be mean to her or not love her,anger
im sober i feel that sort of numb much like when i was on celexa but none of the calm,sadness
i feel absolutely guilty about this and crazy at the same time i am pregnant and i am suppose to get rounder,sadness
i write him when something big has happened like a fun trip or milestone and other times i just write him to tell him how im feeling about his sweet baby snuggles or growing personality,joy
i do not want to feel regretful because i did not stop you from smoking before so much damage was done,sadness
i feel for you despite the pain makes me suspicious that it might be so,fear
i was feeling pretty triumphant i had held a little conversation with the cashier and she didn t realize i was deaf,joy
i feel confident that ive put in the time and done everything possible to win but that decision is out of my hands,joy
i struggle with feeling so low amp so agitated,sadness
i feel that i helped to bring some happiness into the life of my troubled friend and to this day the zz top logo keychain hangs in my room and wherever he is i know that he s doing just fine cheers man,sadness
i was feeling awful friends before i left for my dads,sadness
i feel as messy as my room,sadness
i can make a sugar laden roasted chocolate cake like the best of em and nobody can even tell its vegan phase which is perfectly understandable for a year old girl to feel i am thrilled that she is a vegan and wish her continued success and health,joy
i just feel like i m being a total pushover at the moment which anyone who knows me knows that i m not a pushover generous and willing to give the benefit of the doubt but not a pushover,love
i feel overwhelmed in a good way,fear
i rarely feel guilty when my laughs are on me,sadness
i didnt cry but i was starting to feel neurotic so my sister who was amazingly chill that morning brought me an ativan,fear
i feel calm with her,joy
i feel like its my fault for letting the vampire in and constantly running into them trusting them befriending them etc,joy
i hate feeling that im so indecisive,fear
i was feeling melancholy on a cloudy rainy lonely easter sunday,sadness
i saw them that anything was wrong they told me some excuses but i am feeling truly insulted and i am feeling desperate again,anger
im nervous but feeling passionate,joy
im being challenged and feel valued all the time,joy
i feel wronged but the judges people make at times however i also found out that actually in life we just need to be responsible to our own actions and and the people around us,anger
i feel so jakun that amused me for whole minutes,joy
i feel so welcomed,joy
i was feeling optimistic and actually ran the first couple miles at probably a pace,joy
i am feeling much like the guy in the pic above a little overwhelmed and starved for time but very delighted to be making new work and preparing my little florida bungalow for thanksgiving guests this weekend,surprise
i really didnt like that feeling but he hated even more that the heaviness in his chest was still growing that he made a muffled sound against hideakis lips as the other boy forcefully pressed himself against daiki,sadness
i was overwhelmed with joy when i received the acceptance letter to unza this happened again when i passed all my first year courses,joy
when i had a serious argument with a dear person,anger
i remember feeling impatient with her and even struggling to like her at times,anger
i remember him feeling discouraged,sadness
i do feel very angered though,anger
i feel more irritated than peaceful,anger
i feel to it and it benefits from a generous budget for exotic sets and gorgeous matte paintings,love
i was feeling quite pleased with myself over the fact that i had one coupon to use at the grocery,joy
im also feeling more shaky in my confidence in my faith but at the same time i feel like im growing spiritually a lot and also growing a lot in my understanding of the world around me,fear
i feel romantic when i wear it under my raphael coat,love
i wish i could help take the pain and anguish these families must be feeling innocent children killed while in school where they should be safe,joy
i feel so excited cause that means i get to skip classes,joy
i hope that those of you who actauly found this and read it feel possibly inspired to go out and buy some of these items or even go through storage and see what clothes of yours your mom saved and that you still have a hope of fitting in and mix up your wardrobe for this summer and have a little fun,joy
i feel restless otherwise known as useless or lazy when i take long breaks from writing,fear
i felt like talking too but i didn t know what to say to cause any real damage so that at least my cousin didn t feel alone not that he needed me anyway i tell you he could take on a battalion if necessary,sadness
im starting to feel that im suffering from fatigue,sadness
i fell asleep feeling contented and was ultimately driven back to my room,joy
i liked the ending but i did feel like it was a little bit rushed,anger
i love and feel passionate about i m living my dream and now that i ve gotten a taste of what that feels like nothing can stop me,love
i left that appointment feeling really bummed that the option of a vbac had been snatched from me but also sort of content with the fact that i had prayed for and possibly received a sign of gods will for this birth,joy
i feel like im not pretty enough like my personality is too boring and obnoxious,sadness
i was feeling pretty impressed with my potential new boss,surprise
i kept having this strong feeling of moving into something i stayed and i was punished for not stepping out when i should,sadness
i cant let all these feeling in one blink im not a heartless person like you i give you a lot of change i give you a lot of change to come and change your decisions i give you a lot of change to find me but you threw it like a crap,anger
i didn t feel like i could face the day but i clung onto the verse the lord is gracious and compassionate as i started the morning,love
i feel so carefree nowwwwww,joy
my classmate got a b for his homework while i only got a c when we got the results he acted as if he did not merit this grade i found that his humility was hypocritical and i found it disgusting,anger
i really just want someone to hold me and kiss me to make me feel loved and safe,love
i feel like most designers shy away from using color in the kitchen so i just love how julia incorporated bright splashes of orange blue and green throughout the space,fear
i was actually feeling very discouraged last week and then i bit the bullet and looked at this,sadness
ive been feeling helpless since superstorm sandy hit one of my favorite places in the world and i suspect a lot of you share that feeling,fear
i feel that its very romantic and to add to my visit i have the ipod loaded up with s dark synthwave amp early s college radio alternative the cure neds atomic dustbin the candy skins posies pixies blur james springhouse morrissey and so on,love
i feel this strange shift between us the heat between us intensifying and i get excited my nerves bubbling up inside me,fear
i feel so scared for him,fear
i feel creatively inspired,joy
i just can feel so pain but nothing to do blank and speechless,sadness
im feeling less fearful today ptl,fear
i knew i was shaking for many reasons a big one being since this cyst drama started i get so cold so fast and feel drained,sadness
i cannot seem to shake this feeling of being completely numb,sadness
i feel excited for this episode,joy
i really dont like attention because i feel pressured to think about a topic and talk,fear
im used to feeling empty that i dont know what happiness feels like,sadness
i love sunshine havent had much but the feeling of it on my shoulders as i walk around the yard is amazing,surprise
i feel something like vain because i could raise my score only in years,sadness
i didnt feel inhibited in my own journal and to tell me that he isnt going to read any more of it,sadness
i am going to miss running over and putting my hand on your belly to feel my sweet holli reese kick,love
i feel helpless because i cannot stop it,fear
i feel satisfied and pleased after getting good marks in exams or praise from teachers for good performance,joy
i feel that the out of people that i encounter in the day that are rude and mean to me for no reason at all,anger
i feel inside cause life is like a game sometimes then you came around me the walls just disappeared nothing to surround me and keep me from my fears im unprotected see how ive opened up oh youve made me trust cause ive never felt like this before im naked around you does it show,sadness
i feel overly distracted so tabby and i started again working on the paths and the routes we have here through the woods down to the big creek and around the former second meadow,anger
i wondered if that should make me feel cool,joy
i feel unwelcome when i am with her,sadness
i m filled with astonishment and feel amused about what this city has witnesed today,joy
im not going to gush too much about the relationship but just know that im feeling very content these days,joy
i feel traumatised and pained,sadness
i feel fearful about being vulnerable within a relationship i will see in others that they are not trustworthy and will in turn not trust them,fear
i still love my so and wish the best for him i can no longer tolerate the effect that bm has on our lives and the fact that is has turned my so into a bitter angry person who is not always particularly kind to the people around him when he is feeling stressed,sadness
i feel energized and curious again about life about god about my potential to give something back to society and about finding someone after my heart,surprise
i mean really really hard works to obtain such a high technical skill in wushu feel kinda ashamed but somehow motivated when i saw kids doing wushu performances whole heartedly despite their tiredness,sadness
i just feel that anybody who is fully satisfied with what they are doing is never going to make any progress and sometimes feeling bad about feeling bad can act as a motivational tool,joy
i feel almost virtuous almost as though ive rejected being tethered to material goods but of course i still have two suitcases full of cashmere sweaters and rainboots,joy
i feel the nearness of my beloved grandpa bishop hi grandpa,joy
i also feel i do not deserve anyones sympathy or help or caring because i do not feel worthy of anything,love
i feel badly enough about myself and everything thats going on and some of these people that are supposed to be helping me arent particularly sympathetic,love
i feel thankful for everything in my life every day,joy
i cant help it because of the way i feel around my family like pairs of eyes boring into my back and just observing me all the time,sadness
i began feeling a bit melancholy until my friend saba called asking to meet me up before waleeds birthday,sadness
i wish i could say that i got a feeling that everything is going to be perfect and painless but i didnt,joy
i feel like im giving them a story to tell to their friends and family which is funny because growing up i anticipated to be the one to travel and spontaneously meet an erratic person that swoons me with their life stories,surprise
i remember feeling embarrassed that not only someone recognized me but called me such a name,sadness
im thinking of locking myself in my house until i manage to get it all organized but i have a feeling i may become as cranky and isolated as this dear friend a href http,anger
i feel so curious why she add me back,surprise
i know both of them feel threatened by the job i do even after long years but i get really tired of the ganging up i get from them,fear
i feel vain,sadness
i feel totally confident that i could get a job at google,joy
i really feel like everything is so worthless,sadness
i run to him when i feel threatened and insecure,fear
i just need to be in a place where i feel valued,joy
i feel about target blank download when people die how do i feel about how do people feel before they die the q amp a wiki it depends on how theyre dying who they are what theyre feeling and what they are thinking at that moment,sadness
i feel like i smell this scent all over taiwan quite frequently in cute coffee shop bathrooms,joy
i didnt feel discouraged or depressed though there are always challenges to be sure,sadness
i feel even more beaten down without the encouragement and am afraid i might try to hide from the world in bed feeling like i ve already lost,sadness
i feel in love with the weight watchers program and was faithful to count my points,love
i think guys who feel need to compensate do it by being obnoxious,anger
i feel delighted toward something it could be an acheivment i did or my surrounding or even unexpected event that happen to me,joy
i feel regretful that i didnt bring overnight gear,sadness
i love working for myself being able to set my own hours and writing about something i feel so passionate about,joy
i feel so beaten down by the constant anxiety and frustration of looking for word and being constantly disappointed,sadness
i dont win a lot of things but i still feel ridiculously lucky,joy
i feel that the spirit of the competition in many cases has become lost in the revenue generation machine,sadness
i still feel very emo but its now a bouncy butterflies in my tummy everythings gonna be ok kinda email rather than a feeling shitty emo so,joy
i view much like a little sister has a habit of building me up on the darkest of days and she has done a remarkable job lately even just by asking my advice she makes me feel valued,joy
i am feeling incredibly restless,fear
i really have gotten to a place where if i go for more than a day or two without writing i begin to feel very anxious very displaced,fear
i were honest i could admit to those feelings from time to time but as jonah knows god is gracious and lucky for jonah and me god is still gracious gracious to people like us,love
im feeling a little apprehensive about tomorrows weigh in,fear
im still feeling very incredibly overwhelmed with the entire situation,surprise
i feel excited about something that is soley for me here is the video about it,joy
ive got a feeling that yesubais story sets up everything that happens in this world and im hopeful that all these horrible things she goes through brings around some kind of goodness,joy
i cant shake the familiar feeling that ive got precious little time left,joy
i am feeling very energetic now,joy
i just feel this strong desire to know more about my name sake the ensigns,joy
i feel stunningly elegant tonight darling,joy
i feel reluctant in applying there because i want to be able to find a company where i know at least one person,fear
i stand you come across as a complete stranger to me but i feel compassionate about you,love
i left that meeting feeling helpless and betrayed by the very laws that are supposed to protect me and other people in this state,fear
i feel less than and isolated,sadness
i sometimes worry about feeling offended hurt or wrong in what i said when someone makes a nasty reply back but i didnt feel any of that with these people,anger
i feel dissatisfied with the advances we ve made rather than this team stinks,anger
i want to feel respected even when i do things that you don t understand,joy
i worried over the feeling of supposed to being at church but rich and dr,joy
i was feeling alone,sadness
i have read and experienced going vegetarian to vegan from a meat eater how the toxins leave your body and make you feel irritable and grumpy,anger
im sitting at the spare desk feeling totally disillusioned and frustrated with my working life in general,sadness
staying in a relatives house which was broken in before,fear
i also feel amazed happy fortunate and extremely blessed,surprise
i am but all of a sudden i feel ignored and unloved and forgotten and i know its probably mostly in my head but what if it isnt,sadness
i still feel like a tragic waste,sadness
i began to feel each of my senses dull until the cold black unconsciousness over came me,sadness
i live this amorphous lifestyle the less i will be subjected to these feelings but as of now it feels fantastic to be back in the rhythms of working full time,joy
i feel pretty terrified immature and not ready,fear
i will always help others in any way i can but if you don t feel it within you to do the work and to finally learn to love yourself then my help and motivation will be in vain,sadness
i do have good days and bad days but the bad days are awful resulting in constant trips to the bathroom a lot of pain bloat and discomfort lots of blood and just feeling completely exhausted and rundown,sadness
i feel wonderful monroe said upon the launch of her company im incorporated,joy
i feel jealous when i know he go out with other women,anger
i enjoy exercising feeling and looking fantastic amd love having so much more energy,joy
i did wake up this morning feeling more like myself so after days of sloth i was keen to get geared up and head to higher altitudes,joy
i also got a chance to watch my cousin dance in the royal opera house and i must say i was feeling so proud i got teary eyes on the beginning but shhhhhhh its a secret,joy
i feel reluctant to leave,fear
im feeling craving theres always a tender morsel of a song ready to appease my appetite,love
i am very happy and feel loved,love
i am feeling so excited for many of the bloggers i follow who are anxiously bearing through a ww of the first few weeks of pregnancy,joy
i feel like normally i would be angry because thats what i actually think that i could never be beautiful at my size,anger
i was feeling awful because it felt like i was pushing really hard to maintain the pace which sounded really slow,sadness
i feel honored or insulted,joy
im not sure that feeling slightly wronged by the police the sheriff or the tsa is always a bad thing,anger
i feel so wronged but what can i do,anger
i feel selfish at times for wanting an escape from my day to day as i feel like i should be thinking of the kids and taking them some where instead,anger
i get the feeling that hes not impressed with me,surprise
i woke up later in the morning it was clear that she was feeling pretty lousy and luckily our normal vet had an appointment available later that morning,sadness
i sit around and i feel disillusioned with school,sadness
i need to get back to work rewriting an introduction i feel woeful inadequate in writing ill make this short,sadness
when they changed my office to another room without my agreement,anger
i have noticed a strange feeling of discontent encompass my very being,sadness
im hesitant to make suggestions because i feel as if the outcome would not be sincere,joy
i am still feeling joyful at rest at peace and that nothing nothing nothing can stop me,joy
i know how old people feel when they have greedy family members who are trying to take their stuff before they even pass on,anger
i know at least one other person besides myself was feeling nervous and anxious about getting started,fear
i feel popular but they dont want to be taught and they wont get married before the get baptized so they cant obviously,joy
i am going to get out my soapbox and talk about something that i feel really passionate about,joy
i dunno i feel like ive been on opiates forever i dont even remember my carefree life before r or even with her as an infant when i didnt use anything its summer again which means im almost one year on this merry go round of addiction,joy
i really dont think he looks at my blog too often so i feel pretty safe posting it this layout is full of a href http www,joy
im which turned out to be easy yummy and made me feel very clever as i was able to make sandwiches and soup out of the leftovers like my mum,joy
i feel a bit helpless but its good in terms of her having to step up to the plate to get herself ready,sadness
i mean i feel that they do need them cos they get so passionate about their belief no matter how unrealistic it may be,joy
i feel like god pooped on me laughed amp then walked away throwing a casual yeah,joy
i like the idea of wearing things that are comfortable and make me feel cute,joy
im feeling lucky button on google,joy
i feel a bit tortured right now,fear
i dont expect reilly will mess them up and since we have no cats i feel pretty safe leaving them in place,joy
i have keep posting up sleeping pictures when i was feeling exhausted like as of right now especially after lunch getting stuck in the office in midst of the rain nice air conditioning,sadness
i meet men who feel insecure about women,fear
on the way down a ski slope which was difficult and steep,fear
i feel relaxed energized and im breathing more fully without extra effort,joy
i feel the character im doing is a little more beaten down and the comedy is a little bit smaller,sadness
i know that feeling for sure,joy
i want to be able to declare how excited i am in the most sickening sing songy voice that anyone has ever heard but frankly i feel more terrified than anything,fear
i woke up with a pounding headache and sore throat and so on top of the fatigue and nausea i feel utterly miserable,sadness
i feel like a blank sheet,sadness
i may heighten crucial concerns pertaining to expatriates predominantly budgetary but also during the areas i always really feel could be useful and or important or perhaps fascinating,joy
i don t feel as smart or impressive,joy
i feel like until my brother is completely fine i wont be able to move on with a job or anything,joy
i am feeling extremely contented with our decision to home educate,joy
im feeling holly jolly how about you,joy
i feel relieved and excited that someone else feels the same way that i do,joy
i remember how i used to feel watching tv and seeing sara rue on popular because she was an inspiration to me,joy
i might tackle a memoir but i feel i need to live longer before i qualify to have anything useful to say,joy
i feel as if im trying to be so considerate of others,love
i am feeling rather thrilled,joy
i lose well it will be no great loss but if i win then i will feel rather smug at having picked out the end to this unbelievable run,joy
i was disgusted at the way the bus conductor threw out an old woman oiut of the minibus simply because she could not pay the fare for her luggage,anger
i really wanted to like this one and whilst a couple of performances and the setting made this worth seeing it is developed in a way which is pedestrian at best and critically flawed when i feel less generous,love
i began to feel isolated frustrated and of low esteem,sadness
i could quote you a recent poll showing of young american muslim men feel suicide bombings are acceptable in defense of islam so apparently things like dont kill are not universally shared moral values,joy
i began to feel a bit irritable and antsy,anger
i was feeling emotional i sat backstage during the two hour play and ate,sadness
i loved it and it made me feel very elegant when i wore it,joy
i get to purchase the best fruit the shop gets to reuse their bags and i feel virtuous about walking out of the shop without a scrap of new plastic the bag in the picture is old and well loved,joy
i feel melancholy always the period plus just dont feel like myself,sadness
i have spent more than what i expected when i went to the us last summer so i feel burdened that i have to work to lessen the financial burden of my parents,sadness
i feel horrible that i had to cancel on one of my best guy friends but the trip was stressing me out because my babysitting hours got cut and i couldn t afford it,sadness
i feel horrible they wrote again and again personifying an act they were not the cause of it was their progeny who should be genuflecting at her the wronged woman s feet,sadness
i love how i feel i feel satisfied without feeling bloated or lethargic,joy
i used to always throw out twd as an example of dual excellence whenever anyone would defend some tedious issue superhero story but recently i feel like the single issues are suffering a bit,sadness
i feel fine,joy
i started off the week feeling groggy and unwell picking up a sick note from the doctor and climbing into fresh sheets with snacks and a bottle of water to hand,sadness
i woke up yesterday morning wondering if i had hurt my mommys feelings and just had this horrible feeling in my stomach and horrible chest pains,sadness
i or you are feeling adventurous you can buy k ji kin spores by mailorder and make your own kome k ji using the rice of your choice,joy
im feeling distracted and likewise attracted to all the things that you let me know all the things that you cant let go youre waiting,anger
i get the more confident i feel about being well prepared when i graduate,joy
i workout every morning before and feel fabulous for it,joy
i really like it i feel so nostalgic watching decade as i remember a lot of the hesei kamen riders,love
im not appreciative enough does not love and care for myself enough and does not feel contented of what i have now i will never be happy,joy
i feel frightened by it all,fear
i want to be able to get into it without feeling weird in a bathing suit,fear
i refuse to cut my hair too early and then possibly throw myself into some sort of depression because i don t like the length of it or don t feel pretty enough,joy
i was starting to feel resentful towards ah kiat with regards to his obsessive and anal approach towards the house and forgetting he has only treated me with lots of love care and attention so far since weve been together,anger
i am suddenly feeling insulted while typing this down,anger
i am feeling in a generous mood so there will be a runner up prize which will be a copy of my other a href http www,love
is name in the opening passages saying it may strike the reader as rather singular and far fetched but he may feel assured that it was by no means far fetched and that the circumstances were such that it would have been impossible to give him any other name,joy
i feel so clever recent comments a href http www,joy
i feel absolutely amazing,surprise
i burst out feeling shaken because i was pretty sure i d just hit a bird,fear
i enjoyed this semester and i enjoyed the challenges i got to face and overcome and i feel that i m really coming away with a lot of valuable experience out of this,joy
i feel like i need to be some tortured soul in order to create words or whatever,fear
i feel so comfortable with you i feel so safe around you,joy
i also feel vulnerable being left on the bed in virtual silence,fear
im incredibly sensitive to the cold and as such i feel that its an extremely unpleasant thing to be exposed to,sadness
i choose to feel terrific a href http www,joy
i was feeling pretty cranky about it but when i called the garage door guy this morning he said that his scheduler wasnt in because her husband had a massive heart attack over the weekend hes okay so he couldnt give me a time the repairman will call before he comes,anger
i tried to explain what my lyme and coinfections feel like i guess i could say it is a horrible painful nightmare that just won t end,sadness
i feel like its about supporting something that you believe in,love
i remember feeling such a joyful feeling when i was there,joy
i know its not my fault but after failing to keep three babies alive in my womb how else should i feel two friends came by with a sweet gift and a sandwich for todd,love
i feel insulted whenever people say guys cant cry or feel emotional,anger
im feeling exhausted,sadness
i feel so numb like this life i have been living for the past week has been unreal,sadness
i feel invigorated and jolly,joy
i know how it feels to suffer pain and sorrow and loneliness and to know that mom is suffering because of her illness,sadness
im being a teenager people and if you feel the need to make sarcastic bitchy comments you can kindly fuck off,anger
i feel so honored to have amazing sons to celebrate,joy
i wake up this morning i can feel my legs my body is aching,sadness
i got this amazing news from tracy today the final covers only chapters no wonder we were feeling so rushed and it seemed we didnt have enough time,anger
i feel isolated as though i am observing,sadness
i feel super bad because i miss the blogging world miss reading everyones blogs miss documenti,joy
i feel like a deprived kid,sadness
i have these random moments where i feel suddenly very creative and would love to sit down and hear the tick tick tick of the keyboard keys as my thoughts spilled out onto the screen,joy
i was feeling very overwhelmed about what i was going to do about removing things from the house i am selling in maryland,fear
i feel kind of lame this time around,sadness
i feel that youve got to be fearless as an artist because there have been times when i think im the only one who believes in me,joy
i feel like i should try to calm her down shes been very good to me since the games ended but i can see katniss getting more and more tense with every schedule adjustment,joy
i had just lost my uncle i would be sad but i feel as if i am devastated,sadness
im feeling that i will never being disturb by the naughty student at the school anymore,love
i understand why bernie wants a guaranteed spot on the team because he feels that he should get the respect that he deserves after being loyal and staying on this team for so long,love
im not feeling overwhelmed by school just yet i only give that a week or so hah,surprise
i dont want to make him into someone i need or feel helpless without him,sadness
i don t feel like eggs benedict i ll have something equally delicious,joy
i must tell you i feel pretty stupid standing in my yard revving the motor letting it stop revving the motor and letting it stop times to get more inches of line,sadness
i didnt feel as intimidated as i had felt at the beginning of class,fear
i do not feel particularly damaged by that,sadness
i do like hearing about ministries that reach out to people that need it but one concern i have is that they may feel pressured to except jesus into their hearts by accepting care from the ministries,fear
i typically respond when i feel offended,anger
i feel that will make you even more caring,love
i don t feel petty,anger
i mean how can you not feel festive when youre wearing a great big snow man on your chest,joy
i would not expect you to understand and if you have i feel horrible for you,sadness
i feel peaceful and not particularly stressed about anything,joy
i was feeling determined it didnt take long for me to start nomming on naughty stuff again,joy
im sure ive got it right and my state of unencumberedness despite many years of feeling like i couldnt keep up anybody else is causing me to see my life as charmed,joy
i feel as though my capacity to love others to show love to be loved and share it has grown dramatically,love
i feel disrespected as if those of us who are so loyal to our relationships simply do not matter,love
i feel cute and sexy all at once and its not so sheer i feel naked,joy
i feel graceful and almost mythical,joy
i think we often feel this way about planting ourselves where we are deeply terrified that if we go too deep into the ground it will be hard to get out again,fear
i feel very regretful i wasn t able to finish what i set out to do data url http www,sadness
i feel like it gave me a lot of valuable information on ways i can improve my skin in the present and maintain and improve it in the future,joy
i was so excited to try it considering i havent before and so many people rave about it but i didnt feel like it did anything special for my lashes i dont really like drier formula type mascaras but i prefer the wet formula ones more,joy
i feel deeply offended by some of the rhetoric and behaviour of some of the apc leaders and i cannot be expected to remain silent in the face of such expressions,anger
i have been made to feel totally unwelcome by my managers at work i ve gone from being one of the most trained in my team to human being of the least,sadness
i want you feel that much pain which i am suffering for last some years,sadness
i feel privileged to have the earthly father that i have but a far greater privilege is gods willingness to be my father,joy
i do not give flowers all the time as i feel that makes me a wuss and needy,sadness
i love being around people and i naturally feed off of their energy but i feel all alone in the world,sadness
i feel very disgusted by that i cant tolerated her actions anymore by writing this post,anger
i feel defective because i can t,sadness
im in a strange situation or feeling awkward i sometimes switch into comedian mode a bit of a defence mechanism from my self conscious school days and turned some of the sessions into katrinas minute stand up routine,sadness
i was reading through our old blog entries the other night feeling nostalgic and missing my boys and i came across our list of projects we had to do before we left,love
i resent people shaming me and telling me how to feel a more productive alternative give me the facts and let me think for myself,joy
i feel i cant talk move sometimes even breath with the fear of some kind of rude hateful comment,anger
i feel i can step into the world of men with a dignified stance,joy
i feel like you re important to me,joy
i am feeling more like me except a little weepy,sadness
i think i must have caught a mild version of big as cold as i had the sniffles and was just not feeling inspired,joy
i feel like i missed out on so much during juliannas first two years while i was working full time but we are making up for lost time now,sadness
i feel so excited about it,joy
i hi tech color club holiday splendor sally hansen cha ching kiss silver glitter i was feeling a little festive tonight so i decided to,joy
i cant begin to imagine how it must feel to be an intelligent wonderful person that is limited in some way because of a phyica disability,joy
im looking through pictures and feeling the creative tingle in my blood that makes me feel like home,joy
i could feel his sweet spirit and i was happy to be helping him,joy
i feel like i talented young man i don t feel talented then i don t to work with,joy
i feel foolish for all these long runs and extra miles if the best i can muster is nearly seconds per mile slower than i was a year ago,sadness
i love how i can feel totally distressed and hopeless but when i put on a bright eyes record or something all of a sudden i have this realization that there is more to life than the shit i worry about,fear
i feel like the hymn says i stand all amazed at the love jesus offers me confused at the grace that so fully he proffers me,surprise
i feel that california democrats a little too smug in their safely liberal districts lend much value added to any serious debate but i usually find them less offensive,joy
i feel like if i train smart and take it easy i will be back to my former self in no time,joy
i feel deeply remorseful and regretful,sadness
i always feel this tangle in my stomach i never just feel content and wanted,joy
i am feeling terrific by implementing alternative medicine to maintain my health,joy
im so damn tired and i feel a little grouchy,anger
i feel a little more sociable today,joy
i dont know where she gets her energy frombut i feel slightly shamed about how moody i feel when i havent slept well enough,sadness
i feel so sorrowful so dejected the words ring through my head i am so damn affected by everything you say and all that you do why can t i let go i want to be happy too,sadness
i will scream or cry when theres too many ppl but i feel insecure and wanted hide from them and i will sweat a lot,fear
i feel about femme fatale except its not cute anymore now that its pretty obvious that britneys not in control of her life that shes so burnt out and yet i get the impression shes almost forced into this career to the point that she just cant or wont deliver anymore,joy
i did feel for her but honestly i was just too glad to have some kind of salvation from the merciless sun,joy
i wonder if he feels like i dont care about him when i stop caring about me,love
i didnt get anything bad just a lot of thanks and stuff that made me feel good about doing what i was doing,joy
i specifically wanted tango was feeling shy and maks quite the opposite hard to get far enough away from him to get good pics lol,fear
i know the effects of my day to day happenings on my serenity are so subtle at times that i end up feeling irritable and discontent without knowing why,anger
i know hes upset that ryan did this to me he liked him when he met him and he even thought his feelings for me were sincere,joy
i no longer a chiuv that is one a man with have an obligation to say kaddish and daven from the amud lead prayers i feel more relaxed,joy
i had the feeling stubborn and ridiculous and possibly several more colourful turns of phrase as the children were all still asleep were on the tip of her tongue but she settled for heaving a sigh and turning to leave,anger
i had to cut the lines to make it fit making it sound a bit rushed lets all make believe that that rushed feeling is actually a frantic feeling that was entirely deliberate shall we,fear
i am thankful for the opportunity to help others feel better about themselves and i am grateful that i can help educate others on have to achieve their goals as well,joy
im not sure why i always feel reluctant to write nutrition health posts but i decided that those days are over,fear
i feel dirty and cheap just talking about going this far,sadness
i love this little boy and sometimes i feel how inadequate i am as a parent to him,sadness
i feel like he deserves to be hated and i want him to know exactly how much i do,sadness
i feel the sting of the words as a dull ache and heavy tear ducts not for my miserable highschool life or for having always been the target,sadness
i feel like the time has come a fearless rescue from everyone who made you the master,joy
i like the small town feel and friendly open polite conversations,joy
i need to do everything i can to push away the boundaries i feel listless and overwhelmed,sadness
i love comments so feel free to post one,joy
i would feel numb and though thousands of calories would be consumed i would never taste one bite,sadness
i feel burdened with the guilt of burdening her with the burden of knowing about my burden,sadness
i am letting go of the animosity that is towards anyone that i feel has wronged me,anger
i feel like i have to dumb myself down in order to communicate effectively,sadness
i feel as if i had an unfortunate run in with tyler durden and his fight club,sadness
i feel so honored to have this wonderful man as my husband,joy
i feel pathetic and that i shouldnt make myself feel this way,sadness
i cant help how i feel aside with a few like dick hobbs and rebecca mcpherson im not exactly a popular guy at school,joy
i told myself that i was feeling lethargic and tired that i had other things to do like wasting time on facebook that i needed to eat blah blah blah,sadness
i do not feel comfortable staying in my house i feel relentless when im asked to do something tired almost all the time and bored without my own money,joy
i feel hopeless i cannot cope,sadness
